	log2FC	FDR
YBR041W	-0.376946442	0.000173239
IRT1	0.78174432	1.8100000000000002e-21
tL(UAA)N		
YJL088W	0.049299982	0.902689415
YBR008C	-0.013483296	0.958126898
YGR069W	0.213337203	0.724769364
YNL285W	0.69591469	0.540855619
YCR009C	0.02883796	0.90409743
YPR123C	-0.128608675	0.843802687
YDL192W	0.002865238	0.991042124
YMR065W	0.041907179	0.821965211
YCR024C	-0.149799289	0.398644516
YDR009W	-0.118937994	0.602061438
YOR025W	0.098981942	0.740435909
YDR422C	-0.120483706	0.524879673
YDR261W-A		
YPR103W	0.003508876	0.98568053
YHR132W-A	0.089712236	0.7543616
YIR030C	-0.133927957	0.553749965
YBL041W	0.076703638	0.719784891
YAL015C	-0.046861391	0.805977879
YGR200C	-0.005972528	0.973320647
YCR079W	-0.034160259	0.84208572
YLR141W	0.092179049	0.712429947
YBR208C	-0.048721923	0.804442465
tL(GAG)G	0.712054884	0.494570345
YOR095C	-0.029868401	0.856458066
YOR186C-A		
YNL259C	0.169574102	0.525489453
YJL043W	-0.250482829	0.618546324
YCR081C-A		
YKL072W	0.40627553	0.00034048
YOR374W	0.17348282	0.028089402
YPL103C	-0.222429484	0.093503604
YDR279W	0.190432979	0.072966119
YPL264C	-0.177896253	0.527213661
YDR425W	-0.246291004	0.19632916
YMR046C		
YDL162C	0.01494321	0.994155067
YFR055W	0.102776734	0.724769364
YML037C	-0.403707201	0.247235843
YCL024W	-0.350618347	0.192264409
YNL125C	0.131849193	0.315768193
YOL165C	-1.631395746	0.338819755
YNL258C	0.105581047	0.288119558
YGR284C	0.078862903	0.575490678
YBR112C	-0.004764704	0.981806024
YEL027W	0.102207144	0.546753122
YDL025C	-0.086182656	0.616208291
YBL008W-A	0.7690215	
YER147C-A	0.068984165	0.855813719
YDR270W	-0.171823386	0.37881286
YLR431C	0.102049358	0.637049415
YNL029C	0.062647002	0.794763091
YOR354C	0.051247776	0.664038399
YJR113C	0.060031184	0.777019288
YJL047C-A	0.231069935	0.748464729
YNL185C	-0.046727211	0.855796165
YBR267W	-0.010156017	0.962762632
YNL014W	0.136869991	0.580062282
YOR114W	-0.13428056	0.603621965
YKR072C	-0.017428839	0.936643718
YFR032C-A	0.034076274	0.928771883
YOR311C	-0.009922034	0.967650519
YDR365C	0.168117162	0.079690433
YDR034C-A	0.886227534	0.382887251
YDR173C	-0.002484264	0.99174829
YGL003C	-0.109671313	0.463317982
YJL142C	0.186179248	0.672173491
YBL039C	-0.064209485	0.642136504
YHR035W	0.250726237	0.120660592
YLR103C	-0.012334901	0.967959996
YBR274W	0.027433095	0.876237545
YHR217C	2.090593393	
YMR283C	-0.039440992	0.808419514
YDR082W	0.1600578	0.160753112
YIR014W	-0.165093514	0.736710346
YJR030C	-0.27501201	0.092289735
YMR270C	0.139758867	0.188910839
YKR051W	-0.007974565	0.964929244
YBL050W	0.097358936	0.555564607
YBR056W-A	0.033097407	0.942152334
YBR032W	0.25591855	0.577616211
YBL036C	0.154105346	0.305905152
YLR291C	-0.107023031	0.525243516
YML006C	-0.407057863	4.01e-05
YKR092C	0.048045077	0.79352116
YLR272C	0.038965907	0.817693524
YPL282C		
YER051W	0.076031502	0.668002635
YDR416W	0.050969452	0.729890868
YFL041W	-0.028919928	0.861010951
YMR220W	0.090564023	0.499793066
YGL041C		
YLR042C	0.027953114	0.898080599
YDR124W	-0.341113168	0.062305761
YER156C	-0.044459624	0.787588121
YPL019C	-0.128331352	0.224560345
YPL269W	-0.151460226	0.428216456
snR81	0.206316647	0.767346591
YJR146W	0.385835201	0.202553239
YGR023W	-0.231772086	0.065208006
YKR001C	-0.085595916	0.428885546
YNL313C	-0.194892525	0.26723851
YJR101W	0.065132132	0.709475736
tA(AGC)L	-1.913504613	
YLR154W-B		
YNL302C	0.088579012	0.788072527
YIL063C	0.054696597	0.80309012
YNL067W-B	0.651756499	0.719014736
YGL131C	-0.109946765	0.301506035
YFR008W	0.09776261	0.597363593
YGL178W	-0.647815884	4.74e-07
YAL044C	0.056375571	0.791611198
YOR083W	0.134252653	0.789060888
YKL068W	-0.012872213	0.963204521
RDN37-2		
YML052W	0.005993195	0.973076714
YBR175W	-0.396650766	0.009338338
snR66	0.119485512	0.877803601
YEL012W	0.060384021	0.81967225
YOL047C	0.683577772	6.15e-06
YHL021C	0.043900003	0.787958612
YNR029C	0.050582553	0.75460091
YHR214C-C		
YPL267W	0.163626758	0.378738172
YBR236C	0.117165909	0.354651024
YBR166C	0.055957622	0.728635015
YLR021W	0.121390084	0.511695432
YIL002C	-0.217327189	0.035776626
YGR226C		
YGR271C-A	0.095695052	0.654922201
YDR023W	0.067871224	0.712409421
YDL047W	-0.070438314	0.692970996
tT(AGU)N2	-2.251992946	
YGL076C	0.060108078	0.835281194
YOR120W	-0.049773861	0.827697462
YLR034C	0.275270991	0.024681857
YJL147C	0.064893074	0.74115582
YFR018C	0.141387148	0.425310926
YCR023C	0.010215142	0.948467565
YML026C	0.075544911	0.843089862
tG(GCC)O2	-0.362668905	0.870037478
YHR028W-A	-0.508863766	0.725333254
YBR131W	-0.248463897	0.170060948
YPL125W	-0.012955993	0.944933063
YHR139C-A	-0.427551148	0.431690639
YDR210C-C		
YOR239W	-0.148916057	0.298861908
YBL071W-A	0.187384705	0.530663504
YOR197W	-0.029481803	0.867925846
YBR226C	0.042901895	0.947719725
YBR082C	0.028454387	0.898080599
YLR201C	0.087267165	0.589814518
YGR180C	0.11000801	0.472129695
YAR042W	-0.001238682	0.997158951
YKL100C	-0.053270141	0.728034576
snR17b	0.147864217	0.769154677
YMR009W	0.161126779	0.339398551
YOR328W	-0.091028994	0.604585262
YMR118C	0.478067981	3.39e-05
YPR121W	-0.149763266	0.380932559
YJL170C	0.774912428	0.009048282
YKL151C	0.150992059	0.306253883
YMR199W	-0.199573498	0.134040978
RUF20	0.104372901	0.742043022
tE(UUC)L	0.792394778	
YLR386W	-0.217687034	0.1627217
YLR049C	-0.097427012	0.514262747
YPR109W	0.162845173	0.124686483
YBR159W	-0.008349675	0.958892749
YMR215W	-0.089282921	0.637049415
YNL187W	-0.282930131	0.126053352
YDL084W	0.022954219	0.866849844
YIL050W	-0.28543334	0.006671101
YGR052W	-0.389599647	0.04308169
YGL063C-A		
YKL224C		
YHR185C	0.604330826	0.303464487
YOR223W	-0.053575407	0.798127494
YKL076C	0.155342361	0.645608088
YDR235W	0.041877295	0.79352116
YLR227W-B	0.252445858	0.602368787
YPR158C-D	0.151153482	0.818775653
YHR098C	-0.058835302	0.669526188
YKL009W	0.03021973	0.887947185
YJL196C	-0.062050388	0.668002635
YEL048C	0.182094251	0.587099958
YOR133W	-0.152421718	0.522702716
YMR101C	0.493868946	0.064536177
YGR020C	0.058230652	0.857382766
tV(CAC)D	0.8956071	0.678304467
YMR013W-A		
YLR311C	0.058029522	0.897373858
YNL073W	-0.255703493	0.056187984
tK(CUU)G2		
YIL083C	0.196925763	0.035129178
YGL234W	0.083872798	0.678380162
YGR270W	-0.130303578	0.202553239
YIL016W	0.004520961	0.987002486
YDR243C	-0.068185897	0.692988932
YKL192C	-0.004111428	0.988106983
YAL021C	-0.01782103	0.937045551
YBL040C	0.102233049	0.497973921
YIL078W	-0.000451305	0.997778227
YFL021C-A	-0.422414778	0.72737431
YPR089W	-0.173952463	0.106392005
YGL133W	-0.134307019	0.216459648
YBR030W	-0.471572008	0.001066285
YFL063W	-0.643812043	
YOL089C	-0.137959409	0.370111646
YNR056C	0.117769669	0.655204461
YIR036W-A	-0.434431601	0.868721935
YLR259C	-0.051686922	0.698518462
YCR015C	-0.007960649	0.975545154
snR67	0.338112856	0.539682415
YGL086W	-0.00573582	0.976006771
YKL214C	0.14607596	0.380932559
YLL041C	-0.24780576	0.019328405
YOR107W	-1.099255165	5.19e-14
