	log2FC	FDR
YNR046W	-0.007102106	0.982233648
YOL036W	-0.12349183	0.575490678
YIL040W	0.047481951	0.823133039
YKL062W	-0.498391404	6.37e-07
YOR113W	-0.146832631	0.322055576
YBR174C	-3.412871604	0.11847302
YGL131C	-0.109946765	0.301506035
YKL043W	0.287927103	0.127517922
YOL015W	0.26307314	0.120547905
YCR017C	0.048029351	0.719487362
YIL018W	0.064309695	0.830848306
YNL297C	-0.162721245	0.07632979
YCR021C	0.092195668	0.749080461
YER172C-A	0.820362139	
YPL129W	0.071069347	0.709086862
YCL014W	-0.169623655	0.294009572
YKR098C	-0.079356124	0.62148081
YPR002W	0.68951832	1.72e-11
YOR360C	-0.055904632	0.714908575
tE(UUC)L	0.792394778	
YIL012W	0.249394829	0.767734104
YDR146C	-0.178504239	0.11707611
YHL004W	-0.163347267	0.233073523
YGR119C	-0.007117256	0.965216056
YLR056W	0.10993719	0.272574439
YHL003C	0.119847699	0.283364582
YMR030W-A	-0.518125655	0.469926413
YNL024C	-0.009608049	0.981346077
YNL243W	-0.3943799	2.83e-06
YBR264C	0.049683871	0.829649784
YLR324W	-0.045179931	0.810923001
YLR453C	0.189451055	0.160987352
YER069W	-0.155264928	0.382887251
YBR199W	-0.056085051	0.663940464
YDR221W	0.039282596	0.811936997
YHR094C	0.104220049	0.735167994
YMR236W	0.14984863	0.383623572
YDR044W	-0.455160537	7.22e-05
YBR282W	-0.000782776	0.997778227
tG(GCC)J2		
YKL126W	-0.073355962	0.478297685
YER117W	0.066152709	0.856099616
YIL102C	0.178731	0.728034576
YKR051W	-0.007974565	0.964929244
YLR213C	0.142617332	0.725333254
YNL174W	-0.326938266	0.909560937
YJL099W	-0.034495892	0.830275696
YDR390C	-0.03303599	0.850743312
YBR248C	-0.278229406	0.036651208
YDR486C	0.131218991	0.495450493
YBL006W-A		
YPL213W	-0.09035855	0.687516029
YOR099W	0.036031083	0.798462887
YHR033W	-0.605967903	1.43e-09
YLR323C	0.157773903	0.32050745
YLR368W	-0.050763288	0.770646877
YJL049W	0.097866289	0.550274563
YIR015W	-0.032784608	0.928760268
YHR001W	-0.066933983	0.633627076
YMR184W	-0.009113073	0.967959996
YGR025W	-0.157525007	0.890692949
YPL175W	-0.089333811	0.553749965
YIL109C	-0.03617325	0.863215276
YNL018C	0.273613181	0.723682201
YNL239W	-0.07105135	0.720748947
YHR088W	0.211112981	0.061726944
YMR015C	-0.085896426	0.565677373
YOR114W	-0.13428056	0.603621965
YDL124W	-0.088208533	0.654858935
YNL077W	0.137796205	0.304133125
YDR320C-A	0.067400783	0.843102673
YPL077C	-0.076186818	0.75460091
YER006C-A	0.062690961	0.946904354
YOL065C	0.032648443	0.854065031
YMR125W	0.012019605	0.92104202
tL(CAA)L	-0.421269481	0.779802513
YMR159C	0.48035365	0.760172356
YDL027C	0.02785279	0.856099616
YOL013W-A	-0.007682	0.99174829
YDL206W	0.015049051	0.943083059
YKR037C	0.147372735	0.362538999
YKL173W	-0.158823816	0.157857176
YOR061W	-0.00686407	0.967959996
YBL087C	0.063402903	0.808419514
YNL165W	-0.161366525	0.45744039
YER008C	-0.073887536	0.603621965
YHR157W	0.282582084	0.353325138
YHR082C	-0.000653612	0.997158951
YMR085W	-0.360444245	0.204926295
YCR096C		
YDR487C	0.045934378	0.7953751
YJL011C	0.074657403	0.7543616
YNL264C	-0.100591664	0.661421447
YLR121C	-0.390929169	0.002507207
YPL015C	-0.178121898	0.160753112
YMR205C	0.032659738	0.793278999
YCR081W	0.010159439	0.971677272
YOR318C	0.493984945	0.014133948
YNL061W	0.062239008	0.64559986
YDR475C	-0.254247648	0.009348617
YPR056W	0.045550591	0.785715274
YJL050W	-0.077817858	0.609610324
YIL022W	-0.137910367	0.17530906
YGL204C	0.227938407	0.391543995
YMR208W	-0.158157776	0.321292483
YNR051C	-0.078428602	0.566997094
YGR048W	-0.068244559	0.682894148
YDR031W	0.004727911	0.989694767
YAL010C	-0.089454247	0.586771864
YBR194W	0.083184	0.745652401
YOR343W-A		
YHR008C	-0.203895629	0.085749084
YDL208W	0.104251163	0.674466722
YOR008W-B	0.478366285	0.689277419
YOL117W	0.078094853	0.603621965
YPR068C	-0.036328859	0.867868829
YGL179C	-0.438716667	0.003491083
YGR232W	0.059771114	0.763681161
snR32	-0.119197728	0.839748823
YIR007W	0.039248744	0.883636314
snR190	-0.193380717	0.739257409
YEL073C	-0.016569449	0.964788215
YPR146C	0.210305317	0.465545821
YFR027W	-0.263589756	0.387354049
YBR217W	0.157409777	0.38735181
YMR133W	0.084683382	0.678304467
YHR174W	0.066929817	0.693885291
YLR227W-A		
YGR050C	0.403307105	0.042324989
RUF20	0.104372901	0.742043022
YKL023W	0.095551938	0.553749965
YJR094C	-0.283072369	0.134040978
YIL169C	0.120632282	0.220817962
IRT1	0.78174432	1.8100000000000002e-21
YDR128W	0.070182542	0.662415792
YIL088C	0.004284429	0.9808612
YMR117C	0.021181955	0.945990151
YOR042W	-0.031420007	0.860416059
YOR115C	-0.004054709	0.985726201
YGL219C	-0.142407753	0.378082314
YGR224W	-0.304838134	0.141640234
YKL052C	-0.10986839	0.61449273
YOR248W	0.149481549	0.808403088
