	log2fc	p-adj
ADD66	-0.049911428	0.346776885
YGR201C	0.973984392	0.004688167
PAP2	0.101008707	0.30814571
HAA1	-0.107628132	0.425077667
ACT1	0.030091666	0.567910417
YEL043W	0.189576477	0.079341494
FSH1	-0.418227049	0.005968218
LRE1	0.025697448	0.46068611
MON2	0.239590583	0.000287788
ART5	0.109403976	0.306099964
SMI1	-0.17919364	0.049804391
RSM10	-0.81998072	4.84e-05
SNP1	0.161096844	0.061819685
MLF3	0.139461858	0.352521869
MET6	-0.428658927	8.1e-05
FEN1	-0.360866109	0.015970548
RAS1	0.197859667	0.067895467
GCR1	0.408229998	0.003823266
YOR093C	0.095585602	0.089165074
SRC1	0.407110988	0.000905062
RIM101	-0.175516516	0.261748447
YJR098C	0.137505171	0.026714183
ALG2	0.215421407	0.007935263
YBL036C	0.168618957	0.001885024
OXP1	0.20020264	0.001301942
HSP104	0.111614073	0.11218603
RAD26	0.119353692	0.191122918
HSK3	-0.234613204	0.425736561
VMA11	0.179732221	0.084034606
PWP1	0.089130076	0.347476267
KAP123	-0.071705663	0.207786798
TRM3	-0.006831486	0.906768717
CAF40	0.015866807	0.869713045
DBP5	-0.069909276	0.242546662
PDR1	0.15826963	0.024966116
BUD9	0.56999556	0.004169786
TGL4	0.257222778	0.018504739
PTP1	0.033013647	0.631534528
PNS1	0.148949167	0.031793717
LSM7	-0.017000488	0.860534196
RPL2A	-0.423836173	0.201528121
YBR242W	-0.186452119	0.000613569
SDS22	0.138009586	0.139081283
ABP1	-0.049821193	0.4648979
URB2	0.118926867	0.293825892
YJR129C	0.183842123	0.071134102
VAC17	1.62072398	0.00014938
MET32	0.363600448	0.027869115
SLM4	0.105170332	0.162629979
HNT3	0.46159792	0.015186391
YGR042W	0.195378205	0.002695847
DUS3	-0.079408839	0.381618117
YHL017W	-0.173325688	0.032851528
YJU2	-0.05659829	0.479365019
HUT1	0.275131463	0.020712979
TCM62	-0.542468117	0.000209807
YDL012C	-0.027023794	0.736738307
RRN5	0.318080777	0.015700988
NDD1	-0.503622198	0.003866228
VPS25	0.072471034	0.806221223
NOP14	-0.127867827	0.109891804
MXR1	0.543147454	2.37e-06
YDR338C	-0.227747006	0.243966054
ROG1	0.726736198	0.005729773
TRS65	-0.052469741	0.109150204
SPP1	-0.093011236	0.755009078
GPI12	0.232402729	0.323704027
JNM1	0.186309481	0.144297709
KEX1	-0.035197788	0.562216894
CRZ1	0.227629688	0.002095695
PHO86	0.055247409	0.442584814
JLP2	0.054856417	0.765647241
SCS22	0.624341505	7.82e-05
VPS17	0.009782263	0.764723488
DNF3	0.02045412	0.718212442
YNL193W	0.015518018	0.782027665
YFL034W	0.08878157	0.205168523
DPB3	-0.024848912	0.717858041
SMC1	0.046683287	0.341125837
RUD3	-0.002035931	0.980243713
STB3	-0.082276734	0.333742457
IRE1	0.171539794	0.351613809
AIM39	-0.133744062	0.094044289
YAT1	0.477700802	0.019948984
YGR251W	0.175950024	0.07190418
RLP7	-0.112017754	0.149978906
DBP2	-0.21274959	0.052876338
RAD57	0.420731981	0.036332922
YPR084W	0.226761739	0.005585975
ATG8	0.059105108	0.713120034
SKY1	-0.173239417	0.048069874
FAR3	0.104616905	0.01403411
SLF1	-0.140431606	0.1745646
ARV1	0.146926102	0.245416326
UTP6	0.116964513	0.148819781
LOC1	-0.006161092	0.909075514
MGM101	-0.369795797	0.009373504
YPL067C	-0.063637178	0.154170081
SAM1	-0.507854122	0.001394688
AAT2	0.070785151	0.335862396
YCF1	0.170550216	0.026562635
SLD7	0.555239165	0.001936464
ESC2	0.258114845	0.134397732
YOR022C	-0.557512839	4.64e-05
ADE4	0.245762296	0.196872408
TFS1	0.625069739	0.010063891
GCD2	0.037574601	0.372008903
POP2	0.050979737	0.04081473
LST7	0.102486452	0.236163579
AGP1	-0.230530791	0.206466271
AUR1	0.142998721	0.35710123
CMP2	0.048463545	0.314272073
KSS1	0.124374337	0.027430095
YGR035C	1.556946378	0.001655424
COS9	0.581271406	0.000488145
FRS2	-0.173843785	0.109440757
NRP1	-0.122322641	0.205393607
ZPR1	-0.100439731	0.32667289
GUS1	-0.127919249	0.059974745
MIG1	0.314017006	0.338838237
SHB17	-0.043865507	0.3985337
IBA57	0.124445637	0.018604
YLR050C	0.454449553	0.002993971
STT4	0.192128321	0.007293045
HFI1	0.294592089	0.004354793
MLH1	0.2658345	0.000257611
ALG12	0.292418167	0.007165797
FRK1	-0.344198592	0.00667367
YDL057W	0.142769891	0.001600223
FMP30	0.002109622	0.985399925
RPL42B	-1.26424915	0.111901489
ACS1	4.199229428	0.000113114
POL1	0.015662075	0.632736103
RAI1	0.031435668	0.546119241
CHL4	0.650926873	0.00569462
YOR246C	0.177098185	0.01450211
ATG1	0.358860276	3.34e-05
AIM41	-0.066823473	0.463265377
REG1	0.101406349	0.039592941
GNA1	0.063989634	0.12971489
SLD5	0.117890525	0.14695327
FYV4	-1.769850598	2.38e-07
ERG13	-0.198521774	0.01725881
SPO73	0.302432701	0.002203449
RKR1	0.137089693	0.044722467
YME2	0.038101828	0.472033962
YML096W	0.066802394	0.060641135
BET3	0.058824427	0.421598208
ARA2	0.744333218	8.41e-06
CCT2	-0.180069721	0.064910746
ARO2	-0.102262125	0.456821759
MDM1	0.342114012	0.015834348
PEX17	0.180911991	0.001027607
PAH1	0.176470807	0.001362905
MSI1	0.070061551	0.401628472
TAD3	0.238174142	0.117134901
HSH49	0.162108816	0.0763337
LPD1	-0.980206872	7.63e-06
SBE22	-0.753129399	0.000407458
HIS5	0.952633003	0.001912761
RAD34	0.033388208	0.546571709
DIA1	-0.56988923	0.016315508
SGM1	0.09244209	0.278770418
TPK1	0.414578174	0.003327184
GNP1	0.12328523	0.014337643
TUS1	0.296952755	0.002231393
FSH2	0.010363734	0.900145231
SNF1	-0.011692195	0.655295723
RPS1B	-0.598072786	0.078299128
CHO2	-0.730442585	0.007356176
DBF2	0.012079457	0.840302221
RTC5	0.089390061	0.128571959
IPL1	-0.00189063	0.979055397
LYS12	0.16708858	0.055495138
STF1	0.278918868	0.362483554
AIM5	-0.561845101	0.005035043
SEC31	0.005926885	0.862358194
TGL5	-0.058241774	0.24840405
ESF2	-0.073703945	0.317132609
CWC25	0.281222113	0.099493734
TOA1	0.186283224	0.131469805
YME1	-0.326711298	0.002076712
MGS1	0.267533013	9.58e-05
RSR1	0.230163043	0.052152568
YOR283W	0.039945501	0.578990115
TIF2	-0.205214487	0.206003497
FIN1	-0.305484021	0.037437334
DCI1	1.27546965	6.95e-05
PUT3	0.1524824	0.692120769
YBR085C-A	0.327175453	0.007906034
PEP8	0.207481846	0.244106801
BCK2	-0.282427998	0.240383982
YKL100C	0.593322857	1.36e-05
AOS1	-0.036228623	0.042537561
SWH1	0.157435601	0.041522492
SOM1	-1.255782587	0.006972312
YDR239C	0.134308841	0.09192607
IXR1	0.34919117	0.000143298
SFT2	0.099968766	0.114668303
MSS116	-0.393767231	0.000691136
VPS1	-0.05398311	0.185175108
RMD9	-0.196464244	0.012799518
SUA7	-0.037024341	0.929651315
APN1	0.06165245	0.149101837
PTH1	-0.477940264	0.002529511
PDX1	-0.019718739	0.862671522
PMD1	0.209336734	0.069649999
SFI1	0.415419474	0.003063375
RIX7	0.182186831	0.008856928
TWF1	-0.132388337	0.143138772
TMA19	-0.508921535	0.043671164
PCS60	-0.02056655	0.488765144
RFC1	0.04869342	0.171022096
PGD1	0.004417963	0.922845121
VPS3	0.273478477	0.000664977
SPP382	0.146326889	0.142719528
NAF1	0.125467784	0.260049926
SAC7	0.2695907	0.001841201
JHD2	0.098736608	0.113792091
PAM18	0.006832478	0.920442135
SHE10	0.344153038	0.006761778
PEX31	-0.103747645	0.414184319
YTA6	0.013610688	0.848552389
YGL039W	0.552468003	5.03e-06
OAR1	0.270751079	0.009238353
YSP3	0.560260349	0.189537911
FAL1	0.299230286	0.012347762
PAN6	0.170855572	0.014802804
ZUO1	0.097242502	0.183016114
RIB3	0.138890497	0.243357721
SLA1	-0.204617481	0.030542477
SBP1	0.072433307	0.17707762
GOR1	-0.180519692	0.081987307
CWC22	0.282586371	0.002674884
HEM2	-0.397179858	0.018550594
GEA2	0.045743361	0.209392151
SGV1	0.060305578	0.127431228
COX20	-0.43854518	0.003646147
ALG14	0.458532577	0.011560233
BBP1	0.133734223	0.26998244
SIN4	0.269582968	0.006965474
MUP1	-0.044481193	0.67317117
MRP49	-0.352578747	0.005655624
OSH2	0.050674845	0.443150671
MLH2	0.204392975	0.025205335
CTF3	0.114067246	0.002544822
MDE1	0.254954725	0.111114199
SAM4	-0.41145316	0.014991069
IPK1	0.334044602	0.000175858
YJR149W	-1.479318109	1.88e-07
ATP25	-1.400008449	9.14e-06
PXA1	1.57331955	0.000982008
TMA10	-0.531724738	0.014924717
RPC37	-0.13885955	0.238860534
KRE28	0.155256907	0.034706221
MSP1	-0.211853341	0.005817149
PXR1	0.221573661	0.011691032
LYS20	0.146987376	0.34095663
PUS4	-0.099772489	0.147651775
MPH1	0.261504963	0.001048456
REP2	0.13089213	0.422077621
VIK1	-0.141082898	0.207645928
YIP5	0.012476045	0.885570598
PRP5	0.288822048	0.002788761
PET10	0.886220516	0.00261522
PLB3	-0.075175055	0.483318643
SPP381	0.231425721	0.253795598
COQ5	-0.928919922	0.00097058
SEC1	0.234847274	0.018537797
POL12	0.174733774	0.031028049
LYS4	-0.392550244	0.000680745
COQ10	-0.858692093	0.000536985
VAS1	-0.147408756	0.09707528
RDL2	-0.216036132	0.02026178
VMA3	0.734312381	0.450971536
KIP2	-0.100289673	0.328315198
RRP36	0.124406806	0.116304315
GYP1	0.210188798	0.102038315
RPG1	-0.159007712	0.066867055
DET1	0.003948687	0.921721515
IES2	0.202066866	0.007596947
GUD1	0.52397663	7.11e-05
NOC2	0.038512625	0.491874257
RTC4	0.292764632	0.052187716
RPL7A	-0.420980826	0.148944083
YHC1	0.057799344	0.921161101
SFP1	0.251967832	0.025575827
UGP1	0.170296599	0.023061827
PNP1	0.132950878	0.079438319
VPS30	0.099517282	0.15047585
YKL151C	0.615117999	0.001029454
YDR306C	-0.135689912	0.115340541
YBL095W	-1.420486382	0.006188223
YBL107C	-0.16690816	0.569812065
GRX4	-0.618114745	0.006179554
YLR132C	-0.525999734	0.002302168
CAT8	-0.702054016	0.000666947
SKO1	-0.075734609	0.262151452
YMR262W	0.320864232	0.009184606
YER152C	0.13047385	0.396865808
VMA5	0.087134615	0.294949411
NNF1	0.063094173	0.658776458
CCE1	-1.046235255	0.000194896
PGK1	0.31483072	0.186975526
APL5	-0.123296567	0.135914341
MTF2	-0.927885348	1.98e-05
SSH1	0.039322204	0.718656906
ALD6	0.192635316	0.142583197
HST2	0.387141015	0.000507719
MAL12	0.997431024	4.29e-05
PDR12	0.591198564	0.03350205
ECM10	-0.085088916	0.204263147
AEP1	-1.148575723	6.45e-05
HCA4	-0.051964734	0.461542497
KAR2	-0.286951753	0.054456153
MSE1	-0.625528295	5.03e-05
EXG1	-0.263981843	0.219592781
FAR11	0.184293613	0.002826255
CYB2	1.27096371	0.016592016
PRC1	0.322123163	0.118609368
RRN9	0.129549465	0.117659883
TRS85	0.223749466	0.003728601
POL31	0.179630588	1.14e-05
CBS2	-0.29581416	0.003128946
CPD1	0.357007638	0.157541812
UTP11	-0.175451912	0.141091437
TRA1	0.127596821	0.032756431
GTT3	0.355652749	0.000159666
GLO1	0.388888529	0.010800207
PHB1	-0.494574934	0.002717702
SEC2	0.076533475	0.157317833
ATG11	0.440661111	0.006769753
TDA9	-0.562759794	6.8e-05
APE3	0.453975113	0.013542619
KIN4	0.119987135	0.1936126
DSS1	-0.756562519	0.000372455
RAD6	0.124776184	0.256344191
ATP19	-3.218204002	6.02e-05
LRS4	0.221583759	0.036952688
YNL165W	0.869820502	0.012226004
RPL6A	-0.557150248	0.06934719
NSE1	0.247491562	0.039537708
HOM3	0.05430068	0.439280044
YMR181C	-0.225925093	0.177552901
SUS1	-0.134743749	0.570680999
ERV25	0.172515901	0.071809823
UBX6	-0.337035136	0.001349838
COX5A	-2.900544309	4.35e-06
GAS1	-0.204275302	0.053162099
SGD1	0.207533939	0.049404286
YPR117W	-0.74022541	1.6e-05
MET7	0.054149065	0.466822859
CDC45	0.21298321	0.000200135
FUN30	-0.021231734	0.711582768
SUV3	-0.692513075	0.00050432
FMP41	-0.031515002	0.672881345
HRP1	-0.000588908	0.995969464
YBR287W	-0.346606229	0.134512094
MPD1	-0.016495963	0.756066406
YKE2	-0.185747894	0.092400944
TIM12	-0.241144661	0.129452946
RSM24	-1.311005923	0.000427671
ULP1	0.221872639	2.97e-05
RPT3	0.006315533	0.85755868
IMP4	-0.006349131	0.895205903
SUB2	-0.001462666	0.967198005
SSH4	0.494033119	0.009082872
CTH1	-0.257966235	0.183264104
YDR514C	-0.282025654	0.000339046
YDL157C	-1.60339741	6.87e-05
MAK3	0.326828707	0.012751506
ARG3	0.644745251	0.042375184
NPT1	-0.122889155	0.009365653
RPT5	0.017152068	0.87923561
PPH22	0.216243787	0.039114085
DPM1	0.235407432	0.006020745
PHO87	0.177023311	0.00933629
GYP6	0.186468039	0.059782067
BEM1	0.095944045	0.128725507
CDC42	-0.080731774	0.695122945
RAD7	0.265725857	0.042256486
RRI1	0.202418906	0.065274083
SPE4	-0.127789788	0.056180928
SRX1	-0.347702658	0.089030277
SRM1	0.046235082	0.694256613
SFH5	0.146687641	0.060611292
UTP22	0.129372138	0.036803372
MES1	-0.153453736	0.029390005
CAR2	0.792769139	0.000137623
THI6	0.373998546	0.077190912
DUG1	0.106193171	0.005553464
SPG5	0.822722168	0.007260984
ATX1	0.211046685	0.060336969
ATG33	0.461263185	0.005213925
MGM1	0.074130584	0.057433791
SGF73	0.21920227	0.011363281
DOS2	0.033626048	0.698039933
RTT105	0.308309464	0.023977674
CDC10	-0.04691437	0.371734029
SEC16	-0.070412766	0.26714407
NCB2	0.15403957	0.189900569
RGP1	0.082092451	0.095851622
VPS72	-0.043436063	0.687219266
YEL020C	-0.096291225	0.012001961
CET1	0.146724601	0.009204255
YHB1	-2.747623966	0.000777824
PKR1	0.239289555	0.392439608
RIP1	-3.210919438	0.009967459
SED4	0.279256686	0.001496456
PHO90	0.428232528	0.002915971
RPL11B	-0.267498314	0.186309835
YPT11	0.256024023	0.000938489
MRP13	-0.561610869	5.66e-05
ARC1	-0.351387537	0.008356679
BUR6	0.106679382	0.162029695
DSS4	0.16892121	0.325768369
ADE17	1.25816832	0.001206867
SIN3	0.118642546	0.048144061
YAE1	-0.247195255	0.024600557
UTP20	0.103862562	0.085835917
CWC27	0.300660327	0.002444068
MTC2	0.018940618	0.887215213
SWD3	0.106899727	0.090729088
SWF1	0.593299437	0.02586421
ALT2	0.720549936	0.050746438
YMR087W	-0.153121222	0.075685099
CIK1	0.081452501	0.499937744
PTR3	-0.194299569	0.188250245
BRE5	0.077554313	0.575700165
RGA1	-0.034518074	0.683568948
APT2	0.307619229	0.009227475
ELG1	0.06158406	0.286091822
SBH2	0.0242769	0.647763674
ATE1	0.214698312	0.140767395
FCY2	0.37794171	0.058784642
AMS1	1.31278386	7.5e-05
YMR010W	-0.127512063	0.223100543
PRO2	-0.196636848	0.016905055
TFG2	-0.03212522	0.663154323
PCI8	0.157948722	0.022436049
MSB4	-0.139742833	0.086046284
ERP1	0.198174402	0.0434073
MRPS17	-1.266448038	0.000725105
SOL3	-0.182234416	0.087302288
NTG1	-0.146830723	0.037195846
ECM32	0.032743223	0.274279908
GRX5	-0.061967531	0.598840209
MDH3	0.032663843	0.443013364
VPS66	0.076700091	0.305839473
YOX1	-0.479300839	0.000768822
RPS6B	-0.539152077	0.104684022
ABZ2	0.077415457	0.645481464
AIM25	-0.077682971	0.091672882
MYO1	0.02011167	0.708430476
CNB1	0.073804542	0.596245952
IRA1	0.014664635	0.637946495
ERO1	0.027168013	0.690153054
PUF3	-0.131281322	0.007769436
FBP26	0.110310245	0.090919805
BNR1	-0.053438369	0.373554493
ADE6	0.092773082	0.05793585
SYT1	0.155444609	0.062575842
YFL052W	0.567305918	0.001869167
RPI1	-1.116561453	8.25e-06
