	log2fc	p-adj
YOR097C	0.201961878	0.033385716
RAD59	0.23481396	0.112349287
NUP133	0.019661051	0.762588696
OXR1	0.373431244	0.005995779
VPS51	0.118274675	0.261043078
RAS1	0.197859667	0.067895467
CTK3	0.045015134	0.531148937
MRP1	-0.343755045	0.001106609
VOA1	-0.185734131	0.41100208
AIM6	-0.061302764	0.471476499
POL31	0.179630588	1.14e-05
PGK1	0.31483072	0.186975526
ATP14	-1.697665211	0.018675406
SSP1	-0.232993078	8.99e-05
YJL147C	-0.237779109	0.312587454
RHR2	1.701236935	7.02e-05
RPS19B	-0.397379223	0.063686423
EAF1	0.176503463	0.038737991
MOG1	-0.091341132	0.115778281
MIC14	-0.747086026	0.146033852
CDC10	-0.04691437	0.371734029
SSA4	-0.164134	0.058391134
PTC1	0.234372233	0.028778222
YLR177W	0.491557758	0.000471913
VPS28	0.249445787	8.5e-05
MAP1	-0.271607104	0.007377188
APN1	0.06165245	0.149101837
TCB1	0.179796189	0.040182157
PXA2	1.029815376	0.000888623
YIR014W	0.210132757	0.050534457
NCE102	0.106755121	0.419035692
YPT7	0.17288992	0.034109142
CBF2	0.339680322	0.000892966
CUE4	0.291657687	0.035985756
YMR124W	-0.137558252	0.273759379
MSS1	-0.429126526	0.00475901
MED11	-0.087485712	0.396603368
YSP1	0.287182946	0.012598121
MSS4	-0.021280597	0.725877505
MED4	0.051612683	0.874735527
PLB1	-0.426038464	0.048389052
MRPL19	-1.151753965	9.02e-05
VPS52	-0.185425468	0.233546473
POP4	0.186766071	0.129081226
YJL193W	-0.002482908	0.944941288
PTK2	-0.004081995	0.955644844
YLR290C	-0.642752564	8.62e-06
SSO1	-0.271509725	0.022460476
TSR4	0.080848671	0.0256907
IDP2	-0.814618442	0.001006839
SKN7	0.097949969	0.189402258
MRP2	-1.339492668	0.003033152
SSS1	0.27720216	0.002427249
IRS4	0.343842863	0.02584946
ATG16	0.294052382	0.05828725
SKN1	-0.108373253	0.314042044
LPP1	-0.440891981	0.366017626
BMH2	0.047056387	0.227049219
MSM1	-0.244778197	0.032524963
RMD8	0.226098271	0.025104831
FSH3	-0.000400673	0.994020453
SED4	0.279256686	0.001496456
GUS1	-0.127919249	0.059974745
GLK1	0.080651341	0.625266003
YMR090W	0.459837244	0.001898678
IFM1	-0.218422898	0.00753128
YGR079W	0.546706813	0.063784403
STF2	-1.086998367	0.000184513
YMR206W	-0.707983957	0.005882318
HAT1	0.312287994	0.001510191
YBR271W	0.136664633	0.076990838
IZH2	-0.001767328	0.981315948
YPR174C	0.454167094	0.009597287
COX5A	-2.900544309	4.35e-06
LEU4	-0.107450299	0.128013866
ATP25	-1.400008449	9.14e-06
COX17	-0.017119707	0.913062898
RIP1	-3.210919438	0.009967459
MSD1	-0.105653737	0.415739989
GCD2	0.037574601	0.372008903
NBP1	0.335266158	0.003101925
GPI10	0.173477152	0.047276638
ABP140	-0.200362126	0.005084678
IAH1	0.243094441	0.029988117
LCL2	-0.330759396	0.570176507
NHP6B	0.580798424	0.006858188
NUP159	0.005098104	0.935483015
SLM4	0.105170332	0.162629979
MSB4	-0.139742833	0.086046284
MLH2	0.204392975	0.025205335
YRB1	0.171250612	0.118500947
HSP10	0.154723828	0.133133821
TAF7	0.14961534	0.127647791
ACP1	-0.257587649	0.065849952
RET2	0.017376902	0.861846612
PET54	-0.585470356	0.000552332
SEC28	-0.098755247	0.264628566
GCN20	-0.235662119	0.020303819
YMR253C	-0.089953836	0.463552254
ILV3	-0.428131223	0.000498685
BET1	-0.012728969	0.886390045
YIL108W	0.276528211	0.021994796
YMC1	-1.492621169	2.32e-06
SLY1	-0.021295862	0.735753548
VAN1	-0.028280353	0.623986336
CTI6	-0.037859601	0.641486704
BAT2	1.479527211	0.013142668
TPK1	0.414578174	0.003327184
SEY1	0.244560839	0.010358195
DID2	-0.072561211	0.226714838
YEH1	1.15656266	0.00096268
RPL17B	-0.293821671	0.16709442
CIS1	0.539684524	0.002559989
HRB1	0.086278159	0.424632441
MET1	0.151572122	0.1758024
YME2	0.038101828	0.472033962
FCP1	-0.012158487	0.797587183
RPM2	-1.068328099	0.000133244
HAP3	-0.22251231	0.201382179
SEC72	0.014675533	0.825017779
YOR238W	0.356423928	0.000252438
RAD33	0.263366016	0.000811268
CBC2	-0.085053967	0.298416763
ATP16	-0.396361239	0.006645331
SHU2	0.845245852	0.012703518
AIM1	-0.462151378	0.145865397
YPL108W	0.148422313	0.290215834
YPT35	0.59473012	3.56e-05
AIM39	-0.133744062	0.094044289
CDC45	0.21298321	0.000200135
UGA3	0.178164422	0.142068213
FAS2	-0.562292445	0.005513191
TRM12	-0.067817427	0.741564572
MRP7	-0.492113826	5.38e-07
BPH1	0.292788137	0.006245595
SSL1	0.143973223	0.053901516
MDH2	-0.844975751	5.78e-05
RBA50	0.140615351	0.038278152
SAM4	-0.41145316	0.014991069
TPM1	-0.167593973	0.159796912
ELO1	0.108919205	0.184704886
