	log2fc	p-adj
YMR160W	0.24535223	0.013973045
TRR1	0.031010972	0.743911301
SIP2	-0.055620276	0.246880605
ENT3	-0.29811991	0.013722668
BRR1	-0.021254642	0.827938251
RPC82	-0.175582236	0.024921781
SSO2	0.081898972	0.405350751
TRP2	0.012464115	0.607574566
RPS29A	-0.404076657	0.104351582
UTR4	0.372539411	0.017874729
ADO1	-0.047319401	0.469966323
RRI2	0.097929393	0.350718749
CDC16	-0.020520271	0.754825383
GDT1	0.097781543	0.473356058
EFG1	-0.041480818	0.661099263
SWD2	-0.105848638	0.253186929
COP1	0.048597632	0.218137326
ROX1	-0.057145191	0.522211797
TEA1	0.251771097	0.093470447
LRO1	0.291163957	0.001413428
ECM5	0.351152245	0.001623399
UBP9	0.028004814	0.644947143
STO1	0.108271688	0.11755012
CSM1	-0.001541611	0.984487312
NTG2	0.103491328	0.681001089
SUA5	0.069341555	0.248198204
GPH1	-0.103033903	0.076463401
VMA2	-0.188262391	0.219664481
TUS1	0.296952755	0.002231393
WTM1	0.412177547	0.010519023
UTR1	0.356868572	0.000158349
FPR3	0.210529171	0.007116007
MCM2	0.11263002	0.011451229
MAK16	-0.023545426	0.749112051
YGL108C	0.043002124	0.825321817
TOM40	-0.087478368	0.34625661
SPT4	0.176644134	0.172123041
SNT1	0.220889407	0.019649368
TCB3	0.167508882	0.106352848
AXL2	0.001753142	0.982556295
SSB1	-0.469857797	0.106168261
GEA1	0.095102416	0.130565755
LDB19	0.334450793	7.84e-06
EMI2	0.369189369	0.004958282
AIM31	-0.527996578	0.00122864
MIP1	0.280064313	0.000238681
HAP3	-0.22251231	0.201382179
BST1	0.063582347	0.588486646
YCL057C-A	-1.550758324	0.001307664
ENT5	-0.136521926	0.109253257
MLF3	0.139461858	0.352521869
CSE2	-0.192752407	0.371457696
NUP84	0.313813983	0.003923353
CUE3	-0.105479201	0.111435968
PAH1	0.176470807	0.001362905
SAE2	0.110185993	0.265542345
YCH1	0.125986376	0.27049214
GAL80	0.278481346	0.008198234
CTF8	-0.029375605	0.686014405
SCP1	0.090194362	0.322043092
BIR1	0.048943809	0.492117073
MRP4	-0.669125485	1.69e-05
RPS1A	-0.297711453	0.097558803
PIS1	0.304072522	0.034847284
YFR016C	0.072595716	0.221485405
PSY4	0.233286495	0.012885811
YDR090C	0.168436242	0.029164566
CDC53	0.188814309	0.008543494
YNG2	0.124214636	0.57839018
YPR127W	0.149749886	0.00627636
RSF2	-0.937678569	4e-06
TRS130	0.126180453	0.001927235
ARO4	-0.245913804	0.080715037
ATG19	-0.176590833	0.038250527
SAM4	-0.41145316	0.014991069
MGM1	0.074130584	0.057433791
VPH1	0.223880473	0.018468335
SWP82	0.201811791	0.015502806
STF1	0.278918868	0.362483554
ATG23	0.514603518	0.001060574
SEC65	-0.099034232	0.184570357
HYM1	-0.308494663	0.062087829
LSM7	-0.017000488	0.860534196
GEP3	-0.341742442	0.001733247
RPS9B	-0.316030992	0.089899029
PBP2	0.236351967	0.192935478
RNH203	-0.111915168	0.342912285
ICL1	-1.428808808	0.015951269
HUT1	0.275131463	0.020712979
KES1	0.029695554	0.66563223
NUP188	0.039437821	0.395233274
CCT8	-0.120026363	0.025997981
STE20	0.033607596	0.581042463
HUL5	0.130602006	0.479783528
SSC1	-0.149589031	0.332331129
GCD2	0.037574601	0.372008903
GPM3	-0.063845023	0.36175526
YMR196W	0.720289039	0.00066966
SWI1	0.190883092	0.003861439
SPO14	0.287942046	0.000607152
YMR265C	0.09432158	0.025645003
TAF7	0.14961534	0.127647791
YJR008W	0.165732291	0.495906814
TPK1	0.414578174	0.003327184
COQ9	-1.255083957	1.58e-06
TOF2	0.131354726	0.01159158
VMA1	0.164948137	0.003479181
UPS3	-0.988447934	3.44e-07
IMA2	0.763676478	0.042007125
LAC1	1.222010965	0.001076054
AI3	-2.187322139	9.72e-08
ATG22	0.000625539	0.998333953
YJR061W	0.423282879	0.015794617
REI1	-0.088821767	0.279366012
DPB11	-0.050455309	0.760680507
MDR1	0.187478961	0.010850359
YHR138C	0.621313395	0.011781117
ROK1	-0.034617143	0.505418465
TUF1	-0.67437772	0.0016029
VMA7	-0.066385672	0.407550832
GIM3	-0.0754322	0.617505134
TPM2	-0.297660443	0.250435592
GBP2	-0.43293311	0.008106983
