	log2fc	p-adj
SGF11	0.054042012	0.765190182
LAA1	-0.15997564	0.050187824
RPL33B	-0.211450853	0.02381686
ATP19	-3.218204002	6.02e-05
LGE1	0.169170226	0.014536329
TOM70	-0.10466069	0.119002264
FMP46	0.455950256	0.008713988
OXA1	-0.252384525	0.006011509
PRB1	0.412307435	0.004096911
TFS1	0.625069739	0.010063891
SPF1	0.088464028	0.280479849
MTF2	-0.927885348	1.98e-05
TRS65	-0.052469741	0.109150204
UTP22	0.129372138	0.036803372
TRP2	0.012464115	0.607574566
ADE3	0.486530525	0.001063866
MSC6	-0.563091113	1.45e-06
TID3	0.152884723	0.133239148
RPL16B	-0.321000893	0.044552614
PBP1	-0.132942606	0.226241403
HOM2	-0.428554889	0.081704699
EMI5	-0.184147919	0.159334772
MLS1	-1.144103208	0.045840813
SNU66	0.228884972	0.006808542
SCL1	-0.0148045	0.892431897
CLB1	-0.128704692	0.022237978
HER2	-1.034461548	0.000156462
TGL3	0.326911471	0.001039431
CHS7	-0.486053611	0.332653751
CDC43	0.346080659	0.345945474
ALT2	0.720549936	0.050746438
ANB1	2.749713415	0.007215587
PAA1	0.197381062	0.07550659
DIG1	-0.016118375	0.716626672
CMD1	0.482191104	0.039794873
MNP1	0.358845226	0.211257487
MID1	0.160158257	0.773729576
RAD5	-0.01193506	0.835735796
KRE28	0.155256907	0.034706221
DRS2	0.210091261	0.00366453
PIS1	0.304072522	0.034847284
GPA2	0.183231749	0.051574351
ARF2	0.149510459	0.0265864
URN1	0.162312154	0.303825532
STH1	0.138260727	0.114296174
ORM2	0.025016295	0.777568383
CAX4	0.483962536	0.001943243
PGS1	0.053189774	0.374472053
SPT20	0.249318671	0.002906748
LCL2	-0.330759396	0.570176507
PTK1	0.258867755	0.098686631
NNK1	0.053775092	0.305945403
SAY1	0.033741139	0.605357708
SYG1	0.455134708	5.8e-06
ATC1	0.090073424	0.540349851
ASF1	0.408466859	0.000773596
YBR287W	-0.346606229	0.134512094
RPC19	0.059431593	0.710970525
YMR102C	0.369370567	0.00162627
VID27	0.120111268	0.138062539
MOB2	0.152234792	0.10852241
OST2	0.116715618	0.034251195
DST1	-0.024196693	0.847755607
MOD5	0.172675636	0.014727494
YGR111W	-0.009541076	0.897649564
PZF1	0.065829097	0.284090843
ISD11	-0.609429476	0.003069432
PER1	0.124012921	0.256084894
TMA16	-0.095581864	0.594985803
RBG1	-0.100295766	0.076284277
MGT1	-0.166572909	0.722270088
YDR286C	-1.487381834	0.011481609
ASM4	0.006496211	0.881241439
YDL183C	0.215735251	0.004165377
DOP1	0.218806342	0.002784017
POM152	0.127786235	0.208862228
OSW5	0.151163885	0.303632016
YMR185W	0.360239506	3.71e-05
YRB2	-0.049831229	0.63233067
SRP21	0.057972822	0.747850424
NIF3	-0.022917257	0.643711568
SLI1	0.555922862	8.72e-05
FBP26	0.110310245	0.090919805
SMP3	0.243106792	0.061524323
SSS1	0.27720216	0.002427249
CTF8	-0.029375605	0.686014405
ZEO1	-1.062082289	0.044052709
MTM1	-1.071873586	4.51e-05
IGO1	0.074200691	0.194838516
ENT1	-0.069811694	0.194635788
RPS11B	-0.523720362	0.13254899
MRPS5	-1.572781576	2.47e-08
NIT2	0.124740085	0.076646024
PER33	0.182350836	0.015238527
CAP1	-0.072869062	0.339418664
PEX31	-0.103747645	0.414184319
DBF4	-0.066679016	0.524930387
COF1	0.314409626	0.156059783
PRP38	0.077989371	0.140226878
SAE2	0.110185993	0.265542345
MRP2	-1.339492668	0.003033152
DIS3	0.103732151	0.031141732
HHF1	-0.004715215	0.981619305
MSN2	-0.379565271	0.000126704
CPR2	0.311196524	0.0067345
EXG1	-0.263981843	0.219592781
LYS20	0.146987376	0.34095663
PEX6	0.069993467	0.259216496
ARP2	-0.049939092	0.561031183
YLR257W	-0.602349881	0.000476575
HOG1	0.145796423	0.023466809
RAD61	0.179692508	0.018398129
GLC8	-0.033813809	0.776117534
YAL044W-A	-0.102137309	0.649332605
SNF12	0.135769939	0.269803006
SLX8	-0.012286589	0.830796955
SPC24	0.173485663	0.170456246
AIM25	-0.077682971	0.091672882
DJP1	-0.014434857	0.822440341
PDB1	0.137322218	0.106870764
OLE1	-1.022223717	0.001982559
SLD3	0.697743311	0.031307123
RPL14A	-0.60487077	0.254160591
STE24	0.098273942	0.017118949
YLR179C	0.182262205	0.106252726
MCM16	0.201631436	0.031914792
VPS1	-0.05398311	0.185175108
RTC5	0.089390061	0.128571959
TAO3	0.033789772	0.233734659
GSY2	0.0358611	0.43424794
ARA1	0.132881714	0.301613879
TIF5	-0.127072249	0.033348676
MSB4	-0.139742833	0.086046284
HTS1	-0.06531286	0.254798237
HAP3	-0.22251231	0.201382179
KXD1	0.365846162	0.000980132
PSP1	-0.275235317	0.002041448
TFG1	0.007958301	0.888257064
SAP30	0.145758778	0.098385657
YOL103W-A	0.240923492	0.010641173
TMS1	-0.067075813	0.475442563
HOF1	-0.151639477	0.027091955
SGS1	0.19378955	0.01959527
OMA1	-0.255751662	0.002129003
VPS29	0.139806887	0.28648115
LST7	0.102486452	0.236163579
DFM1	0.276901283	0.048597068
RTT101	0.231837811	0.006155029
YLR132C	-0.525999734	0.002302168
DOT1	0.413939319	0.002998884
TUP1	-0.016335724	0.805463813
YCR043C	0.038414948	0.639093466
YLL032C	0.047172381	0.689784812
MSC1	1.249415993	0.001354791
SFT1	-0.088627725	0.612415876
YJL171C	-0.212922181	0.046261405
YOL057W	-0.000248303	0.995744172
TWF1	-0.132388337	0.143138772
SCD5	0.025171095	0.824676964
PTC6	-0.820221214	5.39e-06
HEM14	0.161042964	0.078691733
SRP72	0.133594248	0.064702963
AAT2	0.070785151	0.335862396
BIO4	-0.582625003	0.000873857
MFB1	0.094794452	0.207100374
SSE2	0.447915291	0.000663318
PHO3	-0.960697563	3.22e-05
YGR001C	-0.03329944	0.819760778
TRI1	0.215820965	0.007707422
MED6	0.12332149	0.12863571
TRM12	-0.067817427	0.741564572
SHP1	-0.226301163	0.062745082
ABF1	0.31471772	0.025629909
YNL092W	0.474267642	1.78e-05
LSM8	0.248493061	0.03162021
RPG1	-0.159007712	0.066867055
NCS6	0.045073662	0.761931843
RPB8	0.164570751	0.102210729
YPL199C	0.156131332	0.068337763
GRX3	0.090649797	0.219789458
FMP41	-0.031515002	0.672881345
CEP3	-0.00126788	0.972616877
YOR059C	0.503269299	0.002581269
MDG1	0.081950993	0.231777507
YER137C	0.16455307	0.051876427
LSM3	-0.214834296	0.102271332
AIM19	-1.333571538	0.004566086
SED5	0.006800065	0.931800071
SCS3	0.221176578	0.008555158
GSP1	-0.034300362	0.884073178
RTG2	0.068172758	0.325365434
ARG4	0.106370119	0.360982884
RPL24A	-0.722748392	0.018661887
JLP2	0.054856417	0.765647241
IML2	0.258608333	0.010626199
PTC1	0.234372233	0.028778222
SUR2	0.163303209	0.331441286
UGA2	0.815388786	0.001578052
PUB1	-0.141813	0.143603053
PGM2	0.683907852	0.000311985
CDC14	-0.115413426	0.007438096
AGE2	0.012563052	0.672325388
YEA4	0.172032198	0.745408725
ADK1	-0.431239999	0.063460297
OM45	-0.666878985	0.000157125
CLU1	-0.56637217	0.000634513
YJR111C	0.26357821	0.112111295
RAD3	0.315402086	0.004585278
SIN3	0.118642546	0.048144061
POC4	0.070352335	0.384719298
MTC2	0.018940618	0.887215213
TMA22	0.189730332	0.340216802
PIK1	0.121545636	0.107235455
UBP16	0.166214262	0.102481801
MMR1	-0.447235772	0.000600738
YEN1	0.18208492	0.030568725
PUT4	-0.224914083	0.211631128
MTC1	0.142192423	0.069525318
IQG1	-0.197436672	0.376887006
HOS3	0.028931044	0.566388343
KEI1	-0.045579642	0.53742094
PPX1	-0.086769599	0.215783539
HSP42	0.170261494	0.003904812
UBP13	0.480308846	2.54e-05
DET1	0.003948687	0.921721515
YET3	0.256046601	0.003682424
AME1	0.37787903	0.017940531
GUD1	0.52397663	7.11e-05
RKM1	-0.063434543	0.352731038
RPS2	-0.288351787	0.011254554
HDA1	-0.132042212	0.524511254
STE50	0.011883578	0.901211302
RPL5	-0.395081979	0.206677853
CTM1	0.243086009	0.002370872
YHP1	-0.252962483	0.198814337
MDL2	-1.076870873	3.63e-05
CTF18	0.043777018	0.55466378
YNL095C	1.516412963	0.000676542
CCT6	-0.23830864	0.007568378
CDC23	0.29976417	0.01821629
