	log2FC	FDR
YDR136C	0.036343532	0.959233164
tE(UUC)G1	1.564450701	
tI(AAU)N1	1.791738284	
YCR039C		
YFL002C	-0.067997106	0.658695742
tA(AGC)K1	-1.247314498	
YLR307W	0.24575269	0.378914433
YHL010C	-0.210597393	0.133536155
YAR064W	0.29936525	0.718075784
YLR298C	0.150152689	0.322541246
YNR010W	0.032980801	0.89621652
tI(AAU)P2		
YBR202W	-0.099372542	0.583600402
YPR101W	0.128727416	0.525489453
tD(GUC)D	-0.869008281	
YHR021W-A	0.827411831	0.022816665
YHR214C-B	0.406210555	0.562703694
YGL056C	-0.126744854	0.20786946
YPL271W	-0.060245942	0.859135278
YOR012W	0.001304357	0.997778227
YDL103C	-0.209786539	0.091646189
YIL056W	-0.147347477	0.492600296
YIL176C		
YLR315W	-0.281306358	0.528375446
YPL072W	-0.081962475	0.637942988
YJL049W	0.097866289	0.550274563
YMR087W	0.01809879	0.934254315
YBL040C	0.102233049	0.497973921
YBL107W-A	-0.607443023	
YHR115C	0.006780452	0.982511073
YDL248W	0.133741758	0.663305022
YLL015W	-0.057796418	0.643873423
YLR187W	-0.385590716	0.031110863
YBR111W-A	0.017665299	0.959536243
YER188W	0.246696021	0.211444064
YPR142C	-0.060484781	0.989634308
YDR043C	0.125579409	0.509530238
YER115C	-0.026405189	0.924630448
YGL024W	-0.83967636	0.36038321
YFR029W	-0.187813498	0.489143595
YHR109W	-0.237150179	0.074764077
snR7-S		
YPR086W	0.160954143	0.145140998
YDL085C-A	0.201678224	0.573156065
YBR065C	-0.172598203	0.516599245
YDR149C	1.451466629	
YPR125W	-0.295389736	0.014787398
YHR003C	0.005362896	0.976880499
tL(UAA)B2	-1.946327844	
YCL059C	0.113188249	0.484608248
YDR096W	-0.273047513	0.000182939
YGR015C	-0.267145521	0.19808758
YBR050C	0.334223511	0.000303806
YLR059C	-0.136259719	0.555938252
YBR201W	0.056256127	0.776769353
YJR162C		
YER021W	0.038498413	0.783952597
YGR206W	0.094844847	0.744401129
YPL120W	0.127290066	0.327404279
YHR079C	-0.202595745	0.152368594
YMR231W	-0.209804919	0.080633595
YCR099C	-0.152503186	0.644302314
YER184C	-0.058478165	0.821999837
YJL187C	-0.259033034	0.11947585
YFR031C-A	0.041604612	0.87753313
YIR009W	0.171366504	0.472257841
YLR287C	0.126385653	0.312915447
YDR245W	0.009086637	0.955399393
YOR293W	0.107031151	0.859581326
YML096W	0.052228318	0.734786312
YMR013W-A		
YLL022C	-0.048178353	0.834123635
YEL018C-A	-1.930243962	
tT(UGU)P		
YLR010C	0.364969323	0.020950921
YDR419W	0.089154335	0.597363593
YOR132W	-0.22187082	0.040191267
YDL228C	-0.047060605	0.944276933
YDR222W	0.034936771	0.844466
YBL045C	-0.321332172	1.11e-05
YLL045C	0.089099718	0.756370267
YNL113W	0.088797196	0.75460091
YPR019W	-0.154576581	0.288249845
YMR139W	-0.167565717	0.239576143
YNL149C	0.142249161	0.771185525
YGR093W	0.116458682	0.286623037
YJL078C	0.117163258	0.669526188
YGL121C	0.107493214	0.627328659
YPR161C	-0.185768588	0.07133811
Q0144		
YGL246C	0.128177381	0.269893697
YNL298W	0.065435444	0.778800816
YER176W	-0.05669071	0.739257409
YKL216W	-0.077497592	0.643873423
YBR047W	0.862835774	1.05e-10
YDL247W-A	1.403490447	
YOL029C	-0.097286367	0.653803799
YOR286W	0.11526423	0.632346881
YDL006W	0.199773731	0.105987627
YKR025W	0.0321538	0.864468711
YHL019C	-0.274950637	0.092255639
YHL019W-A	-0.142592943	0.852914057
YJR097W	0.072247337	0.852914057
YMR093W	-0.290241869	0.125565458
YOR320C	0.219789143	0.006409765
YLR156W		
YLR342W	-0.205069514	0.006818208
YLR209C	0.010767824	0.958398445
YLR020C	-0.171885004	0.215472176
YPL220W	0.032609689	0.94060314
YDR514C	-0.387428865	0.000868963
YML121W	0.147811721	0.234053501
YNL222W	0.166887062	0.401667939
YER012W	0.089019333	0.724769364
tL(UAA)B1	-1.242792375	
YHR036W	-0.18184804	0.431994743
YKR029C	0.04741634	0.749080461
YER152C	0.019905436	0.919046841
tP(UGG)N2	0.473333986	0.801639773
YHR086W	-0.10819608	0.372761322
YDL135C	0.077838436	0.698650389
YJR045C	-0.035239568	0.812890933
YOR177C	0.335144715	0.004119661
YDR237W	0.043508929	0.785739855
YLR244C	-0.054875893	0.729659549
YER107W-A	-0.190732001	0.743558828
YKL106C-A	-0.374224677	
YFL004W	-0.168296719	0.108780284
YKL145W	0.056058643	0.705096836
YCR087W	0.062906722	0.907545399
YMR065W	0.041907179	0.821965211
YJR006W	-0.031860915	0.858203982
YGL212W	-0.090525294	0.631835168
tY(GUA)O	-0.650640604	
YER069W	-0.155264928	0.382887251
YDR221W	0.039282596	0.811936997
YBR288C	0.065770091	0.661001724
YKL157W	-0.148312191	0.063126337
YLR423C	0.050423105	0.785715274
YKL083W	0.235433245	0.532885616
YJL223C		
YCR037C	0.008895926	0.958335214
YLR192C	-0.036701073	0.830244202
YLR452C	-0.015630165	0.93949034
YLR198C	0.23735561	0.601105397
YMR180C	0.161460858	0.22710025
YMR035W	0.05715501	0.789562142
YOR338W	-0.072555749	0.814725677
YPL007C	-0.079628412	0.663008831
YKL026C	0.090427081	0.715463425
YIL115W-A	0.418149642	0.457907672
YKL117W	0.023465558	0.941167788
YNL064C	-0.001286936	0.993689586
YBR103W	-0.027413825	0.879830964
YKR050W	-0.157011841	0.586771864
YBR200W	-0.073415421	0.644899158
YJL056C	-0.056913167	0.843802687
YKL206C	-0.012807913	0.951206024
YDR105C	0.007664663	0.972426782
YPL069C	0.127467594	0.446547573
YCL001W-B	0.16099473	0.662415792
YDR328C	0.096838237	0.773135713
YOR155C	-0.251993573	0.012066797
YJR024C	0.121136647	0.411324621
YGL044C	0.024102145	0.904783734
YLL026W	-0.123135622	0.413371419
YOR175C	0.086125734	0.436669971
YPR017C	0.133488171	0.587960188
snR68	0.038713229	0.955399393
tL(UAA)N		
YGR003W	0.026249914	0.903957013
YCR081W	0.010159439	0.971677272
YJL108C	-0.654547023	4.22e-06
YOR238W	0.174988436	0.177108798
YGR146C-A	-0.31048132	0.653389264
YBR149W	0.055627525	0.76190801
YBR147W	0.192632357	0.169895673
YKL095W	-0.021990201	0.915422513
YGL110C	-0.038401797	0.80377426
YJL076W	-0.096252182	0.618292994
YGL234W	0.083872798	0.678380162
YKL087C	0.035143502	0.844579137
YMR081C	-0.03346395	0.84480208
YJL214W	-0.442731116	0.062271294
YDL037C	-1.21664548	6.16e-06
YKL182W	-0.249191943	0.000202979
YBR120C	0.041389459	0.873284847
YDR264C	0.183912811	0.027856773
YNR070W	-0.254785721	0.073334532
YLR322W	0.510007474	0.827697462
YJR035W	-0.047686109	0.799754223
YNR012W	0.008816493	0.971414417
YOR135C	-0.737661224	0.300043723
YLR144C	-0.115165466	0.451611397
tD(GUC)J4	-0.622310381	
YPL177C	-0.359949059	0.001171367
YIR012W	-0.030418707	0.852439143
YPL231W	-0.209519318	0.051985407
YDR525W-A	0.190370112	0.394834777
YPL259C	-0.233821689	0.018985905
YDR091C	0.016818067	0.903934248
YJR014W	0.071634158	0.787190635
YLR080W	0.080994165	0.739257409
YJL157C	-0.582230346	9.2e-13
YLL048C	0.01319128	0.92762909
snR86	0.217248414	0.075664355
YDL233W	-0.20781796	0.158197001
YPL164C	-0.180961524	0.246836355
YGL060W	-0.1529949	0.375121276
YOR019W	0.272158864	0.012664854
YHR004C	-0.106969772	0.388430509
YPR170W-A	0.347340631	0.791611198
