refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR364535	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0 hr Replicate 1	
SRR364536	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0 hr Replicate 2	
SRR364537	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0 hr Replicate 3	
SRR364538	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0 hr Replicate 4	
SRR364539	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0.5 hr Replicate 1	
SRR364540	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0.5 hr Replicate 2	
SRR364541	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0.5 hr Replicate 3	
SRR364542	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 0.5 hr Replicate 4	
SRR364543	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 1.5 hr Replicate 1	
SRR364544	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 1.5 hr Replicate 2	
SRR364545	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 1.5 hr Replicate 3	
SRR364546	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 3 hr Replicate 1	
SRR364547	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 3 hr Replicate 2	
SRR364548	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 3 hr Replicate 3	
SRR364549	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 3 hr Replicate 4	
SRR364550	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 6 hr Replicate 1	
SRR364551	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 6 hr Replicate 2	
SRR364552	SRP009362		jmw007					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		wild type strain		WT(JMW007) 6 hr Replicate 3	
SRR364553	SRP009362		jmw119					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		trm44 tan1 deletion strain		trm44del tan1del (JMW119) 0 hr Replicate 1	
SRR364554	SRP009362		jmw119					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		trm44 tan1 deletion strain		trm44del tan1del (JMW119) 0 hr Replicate 2	
SRR364555	SRP009362		jmw119					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		trm44 tan1 deletion strain		trm44del tan1del (JMW119) 0 hr Replicate 3	
SRR364556	SRP009362		jmw119					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		trm44 tan1 deletion strain		trm44del tan1del (JMW119) 0 hr Replicate 4	
SRR364557	SRP009362		jmw119					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		trm44 tan1 deletion strain		trm44del tan1del (JMW119) 0 hr Replicate 5	
SRR364558	SRP009362		jmw119					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		trm44 tan1 deletion strain		trm44del tan1del (JMW119) 0 hr Replicate 6	
SRR364559	SRP009362		jmw119					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		trm44 tan1 deletion strain		trm44del tan1del (JMW119) 0 hr Replicate 7	
