refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR4019922	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267913 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019923	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267913 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019924	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267913 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019925	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267914 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019926	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267914 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019927	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267914 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019928	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267914 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019929	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267915 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019930	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267915 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019931	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267915 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019932	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267915 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019933	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267916 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019934	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267916 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019935	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267916 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019936	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267916 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019937	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267917 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019938	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267917 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019939	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267917 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019940	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267917 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019941	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267918 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019942	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267918 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019943	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267918 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019944	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267918 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019945	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267919 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019946	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267919 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019947	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267919 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019948	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267919 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019949	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267920 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019950	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267920 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019951	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267920 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019952	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267920 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019953	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267921 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019954	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267921 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019955	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267921 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019956	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267922 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019957	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267922 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019958	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267922 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019959	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267923 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019960	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267923 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019961	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267923 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019962	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267923 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019963	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267924 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019964	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267924 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019966	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267924 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019967	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267925 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019968	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267925 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019969	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267925 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019970	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267925 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019971	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267926 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019972	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267926 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019973	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267926 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019974	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267926 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019975	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267927 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019976	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267927 is currently private and is scheduled to be released on Aug 11, 2017.	
SRR4019977	SRP081291							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				GEO accession GSM2267927 is currently private and is scheduled to be released on Aug 11, 2017.	
