refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1177393	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cO_IME1ncO - Repl 1	
SRR1177394	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cO_IME1ncO - Repl 1	
SRR1177395	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cO_IME1ncO - Repl 1	
SRR1177396	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1O_IME1cO_IME1ncO - Repl 1	
SRR1177397	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1O_IME1cO_IME1ncO - Repl 1	
SRR1177398	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1W_IME1cO_IME1ncO - Repl 1	
SRR1177399	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1W_IME1cO_IME1ncO - Repl 1	
SRR1177400	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1W_IME1cO_IME1ncO - Repl 1	
SRR1177401	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cW_IME1ncO - Repl 1	
SRR1177402	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cW_IME1ncO - Repl 1	
SRR1177403	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cO_IME1ncW - Repl 1	
SRR1177404	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cO_IME1ncW - Repl 1	
SRR1177405	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cO_IME1ncW - Repl 1	
SRR1177406	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1W_IME1cO_IME1ncO - Repl 1	
SRR1177407	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1W_IME1cO_IME1ncO - Repl 1	
SRR1177408	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1W_IME1cO_IME1ncO - Repl 1	
SRR1177410	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1O_IME1cW_IME1ncO - Repl 1	
SRR1177411	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1O_IME1cW_IME1ncO - Repl 1	
SRR1177412	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1O_IME1cO_IME1ncW - Repl 1	
SRR1177413	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1O_IME1cO_IME1ncW - Repl 1	
SRR1177414	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1W_RSF1O_IME1cO_IME1ncW - Repl 1	
SRR1177415	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1W_IME1cW_IME1ncO - Repl 1	
SRR1177416	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1W_IME1cW_IME1ncO - Repl 1	
SRR1177417	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1W_IME1cO_IME1ncW - Repl 1	
SRR1177418	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1W_IME1cO_IME1ncW - Repl 1	
SRR1177419	SRP039001							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vineyard background strain with indicated vineyard (w) or oak (o) versions of four sporulation qtn		RME1O_RSF1O_IME1cW_IME1ncW - Repl 1	
