refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR3124700	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			WildType-10hr	
SRR3124701	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			WildType-14hr	
SRR3124703	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa1-8hr	
SRR3124704	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa2-14hr	
SRR3124705	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa2-8hr	
SRR3124706	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa1msa2-14hr	
SRR3124707	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa1msa2-8hr	
SRR3124708	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa1-10hr	
SRR3124710	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa1-14hr	
SRR3124712	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa2-14hr	
SRR3124715	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			msa1msa2-14hr	
SRR3124716	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			WildType-14hr	
SRR3124717	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			WildType-8hr	
SRR3131174	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			02Aug2012_WildType_14hr.R1	
SRR3131176	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			02Aug2012_msa2_8hr.R1	
SRR3131178	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			02Aug2012_msa1msa2_14hr.R1	
SRR3131180	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			02Aug2012_msa1msa2_8hr.R1	
SRR3131183	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			14April2015_WildType-10hr.R1	
SRR3131184	SRP068917		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	missing			14April2015_WildType-14hr.R1	
